_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
87,1.140216,1.581958,0.564,0.433,0.1000,AT,23,935
88,1.144638,1.521658,0.561,0.442,0.1000,AT,24,945
89,1.149012,1.459989,0.562,0.459,0.1000,AT,25,956
90,1.141989,1.510704,0.564,0.442,0.1000,AT,26,967
91,1.142655,1.572105,0.562,0.437,0.1000,AT,27,978
92,1.139382,1.453791,0.562,0.456,0.1000,AT,28,988
93,1.142187,1.404650,0.565,0.473,0.1000,AT,0,999
94,1.137587,1.555258,0.565,0.424,0.1000,AT,1,1010
95,1.139490,1.468689,0.565,0.464,0.1000,AT,2,1021
96,1.136372,1.578012,0.564,0.416,0.1000,AT,3,1031
97,1.137470,1.418588,0.567,0.471,0.1000,AT,4,1042
98,1.132502,1.657862,0.569,0.420,0.1000,AT,5,1053
99,1.139643,1.438150,0.563,0.465,0.1000,AT,6,1063
100,1.137126,1.445177,0.565,0.456,0.1000,AT,7,1074
101,0.890011,1.223910,0.656,0.535,0.0100,AT,0,1085
102,0.784116,1.245278,0.692,0.545,0.0100,AT,0,1096
103,0.730636,1.291552,0.711,0.536,0.0100,AT,1,1106
104,0.690366,1.348956,0.727,0.532,0.0100,AT,2,1117
105,0.654939,1.390850,0.740,0.530,0.0100,AT,3,1128
106,0.620718,1.453169,0.751,0.525,0.0100,AT,4,1139
107,0.594471,1.501249,0.761,0.516,0.0100,AT,5,1149
108,0.569457,1.562763,0.769,0.518,0.0100,AT,6,1160
109,0.550467,1.592631,0.776,0.512,0.0100,AT,7,1171
110,0.528619,1.651185,0.785,0.512,0.0100,AT,8,1182
111,0.507809,1.680443,0.793,0.507,0.0100,AT,9,1192
112,0.493839,1.696059,0.800,0.515,0.0100,AT,10,1203
113,0.484995,1.803649,0.801,0.491,0.0100,AT,11,1214
114,0.476128,1.797934,0.804,0.499,0.0100,AT,12,1225
115,0.465955,1.847805,0.808,0.501,0.0100,AT,13,1235
116,0.451603,1.894312,0.814,0.477,0.0100,AT,14,1246
117,0.443174,1.899338,0.818,0.489,0.0100,AT,15,1257
118,0.440371,1.982919,0.818,0.480,0.0100,AT,16,1268
119,0.434971,1.995963,0.820,0.480,0.0100,AT,17,1278
120,0.430128,1.976814,0.822,0.483,0.0100,AT,18,1289
121,0.418862,1.991169,0.827,0.477,0.0100,AT,19,1300
122,0.410896,2.030114,0.828,0.482,0.0100,AT,20,1310
123,0.405525,2.005330,0.829,0.475,0.0100,AT,21,1321
124,0.409659,2.164303,0.830,0.464,0.0100,AT,22,1332
125,0.392971,2.184024,0.837,0.473,0.0100,AT,23,1343
126,0.384179,2.199197,0.839,0.474,0.0100,AT,24,1353
127,0.384584,2.196130,0.840,0.458,0.0100,AT,25,1364
128,0.376496,2.242279,0.843,0.466,0.0100,AT,26,1375
129,0.371007,2.206541,0.844,0.460,0.0100,AT,27,1386
130,0.373839,2.304680,0.844,0.459,0.0100,AT,28,1396
131,0.361597,2.266586,0.848,0.456,0.0100,AT,29,1407
132,0.361998,2.344659,0.850,0.467,0.0100,AT,30,1418
133,0.354679,2.261811,0.852,0.451,0.0100,AT,31,1429
134,0.348550,2.382775,0.853,0.450,0.0100,AT,32,1439
135,0.340711,2.288429,0.859,0.458,0.0100,AT,33,1450
136,0.338980,2.331162,0.857,0.457,0.0100,AT,34,1461
137,0.335049,2.414463,0.861,0.454,0.0100,AT,35,1472
138,0.333781,2.352305,0.859,0.450,0.0100,AT,36,1482
139,0.322541,2.407146,0.865,0.453,0.0100,AT,37,1493
140,0.325712,2.398276,0.865,0.459,0.0100,AT,38,1504
141,0.324140,2.404160,0.864,0.460,0.0100,AT,39,1514
142,0.315953,2.383418,0.871,0.454,0.0100,AT,40,1525
143,0.308368,2.510845,0.872,0.446,0.0100,AT,41,1536
144,0.312522,2.378589,0.870,0.457,0.0100,AT,42,1547
145,0.308798,2.499247,0.872,0.453,0.0100,AT,43,1557
146,0.292133,2.549528,0.877,0.443,0.0100,AT,44,1568
147,0.291394,2.592718,0.878,0.452,0.0100,AT,45,1579
148,0.295605,2.522160,0.875,0.447,0.0100,AT,46,1590
149,0.286066,2.611676,0.880,0.434,0.0100,AT,47,1600
150,0.287559,2.543763,0.879,0.445,0.0100,AT,48,1611
151,0.169425,2.556787,0.932,0.479,0.0010,AT,49,1622
152,0.116264,2.687431,0.954,0.472,0.0010,AT,50,1633
153,0.098345,2.758249,0.962,0.471,0.0010,AT,51,1643
154,0.086960,2.804425,0.966,0.471,0.0010,AT,52,1654
155,0.079243,2.850682,0.969,0.476,0.0010,AT,53,1665
156,0.073559,2.929654,0.971,0.473,0.0010,AT,54,1675
157,0.068255,2.929619,0.973,0.473,0.0010,AT,55,1686
158,0.063680,2.991472,0.975,0.476,0.0010,AT,56,1697
159,0.060129,3.010290,0.976,0.470,0.0010,AT,57,1708
