_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
87,0.246540,0.000000,0.914,0.000,0.1000,NT,0,106
88,0.236722,0.000000,0.918,0.000,0.1000,NT,0,107
89,0.233707,0.000000,0.919,0.000,0.1000,NT,0,108
90,0.238355,0.000000,0.917,0.000,0.1000,NT,0,110
91,0.238186,0.000000,0.917,0.000,0.1000,NT,0,111
92,0.236464,0.000000,0.920,0.000,0.1000,NT,0,112
93,0.242384,0.000000,0.916,0.000,0.1000,NT,0,113
94,0.242640,0.000000,0.916,0.000,0.1000,NT,0,114
95,0.236405,0.000000,0.919,0.000,0.1000,NT,0,116
96,0.235406,0.000000,0.919,0.000,0.1000,NT,0,117
97,0.232830,0.000000,0.919,0.000,0.1000,NT,0,118
98,0.233611,0.000000,0.919,0.000,0.1000,NT,0,119
99,0.238791,0.000000,0.918,0.000,0.1000,NT,0,120
100,0.233922,0.000000,0.919,0.000,0.1000,NT,0,122
101,0.103085,0.171518,0.966,0.942,0.0100,NT,0,123
102,0.058499,0.170415,0.981,0.944,0.0100,NT,0,124
103,0.046853,0.169944,0.985,0.947,0.0100,NT,0,126
104,0.036918,0.169022,0.989,0.947,0.0100,NT,0,127
105,0.029664,0.165137,0.991,0.949,0.0100,NT,0,128
106,0.024940,0.162578,0.993,0.949,0.0100,NT,0,129
107,0.021383,0.164584,0.994,0.951,0.0100,NT,0,131
108,0.019067,0.164930,0.994,0.951,0.0100,NT,0,132
109,0.016598,0.170409,0.996,0.950,0.0100,NT,1,133
110,0.014244,0.175913,0.996,0.950,0.0100,NT,2,135
111,0.013472,0.168926,0.996,0.952,0.0100,NT,0,136
112,0.012113,0.182538,0.996,0.951,0.0100,NT,1,137
113,0.011060,0.182554,0.997,0.947,0.0100,NT,2,139
114,0.010169,0.176579,0.997,0.948,0.0100,NT,3,140
115,0.010059,0.184877,0.997,0.949,0.0100,NT,4,141
116,0.010423,0.179705,0.997,0.951,0.0100,NT,5,142
117,0.009957,0.184617,0.997,0.950,0.0100,NT,6,144
118,0.009793,0.190538,0.997,0.949,0.0100,NT,7,145
119,0.008169,0.185395,0.998,0.949,0.0100,NT,8,146
120,0.006904,0.191103,0.998,0.948,0.0100,NT,9,148
121,0.009038,0.198033,0.997,0.947,0.0100,NT,10,149
122,0.009086,0.203284,0.997,0.947,0.0100,NT,11,150
123,0.009736,0.188579,0.997,0.949,0.0100,NT,12,151
124,0.009138,0.207573,0.997,0.946,0.0100,NT,13,153
125,0.011174,0.209529,0.996,0.943,0.0100,NT,14,154
126,0.011857,0.188344,0.996,0.949,0.0100,NT,15,155
127,0.011088,0.196666,0.996,0.947,0.0100,NT,16,157
128,0.013032,0.209216,0.996,0.944,0.0100,NT,17,158
129,0.013925,0.196748,0.995,0.947,0.0100,NT,18,159
130,0.013918,0.197714,0.995,0.946,0.0100,NT,19,160
131,0.017402,0.194274,0.994,0.945,0.0100,NT,20,162
132,0.016739,0.197931,0.995,0.944,0.0100,NT,21,163
133,0.016789,0.192659,0.995,0.946,0.0100,NT,22,164
134,0.016344,0.222429,0.995,0.939,0.0100,NT,23,166
135,0.018971,0.197826,0.994,0.947,0.0100,NT,24,167
136,0.019068,0.265589,0.994,0.931,0.0100,NT,25,168
137,0.018750,0.238707,0.994,0.934,0.0100,NT,26,170
138,0.020616,0.225465,0.993,0.940,0.0100,NT,27,171
139,0.021301,0.217055,0.993,0.940,0.0100,NT,28,172
140,0.017975,0.228830,0.994,0.935,0.0100,NT,29,173
141,0.024312,0.205415,0.992,0.938,0.0100,NT,30,175
142,0.023943,0.239934,0.992,0.934,0.0100,NT,31,176
143,0.026757,0.202686,0.991,0.942,0.0100,NT,32,177
144,0.025479,0.226160,0.992,0.936,0.0100,NT,33,179
145,0.023803,0.237028,0.992,0.935,0.0100,NT,34,180
146,0.025661,0.257400,0.992,0.928,0.0100,NT,35,181
147,0.030440,0.242053,0.990,0.936,0.0100,NT,36,182
148,0.032103,0.223283,0.990,0.938,0.0100,NT,37,184
149,0.029906,0.255937,0.990,0.932,0.0100,NT,38,185
150,0.028431,0.234686,0.991,0.934,0.0100,NT,39,186
151,0.013442,0.174136,0.996,0.951,0.0010,NT,40,188
152,0.007754,0.175657,0.998,0.949,0.0010,NT,41,189
153,0.005918,0.160704,0.998,0.955,0.0010,NT,0,190
154,0.004282,0.164710,0.999,0.956,0.0010,NT,0,191
155,0.003911,0.161899,0.999,0.956,0.0010,NT,0,193
156,0.003730,0.176188,0.999,0.953,0.0010,NT,1,194
157,0.003137,0.168215,0.999,0.955,0.0010,NT,2,195
158,0.002883,0.161022,0.999,0.957,0.0010,NT,0,197
159,0.002849,0.168092,0.999,0.954,0.0010,NT,1,198
160,0.003121,0.167847,0.999,0.955,0.0010,NT,2,199
161,0.002591,0.170223,0.999,0.956,0.0010,NT,3,200
162,0.002412,0.160417,0.999,0.958,0.0010,NT,0,202
163,0.002397,0.165838,0.999,0.954,0.0010,NT,1,203
164,0.002359,0.166067,0.999,0.958,0.0010,NT,2,204
165,0.002304,0.173915,0.999,0.955,0.0010,NT,3,206
166,0.002040,0.169333,0.999,0.957,0.0010,NT,4,207
167,0.002054,0.168425,0.999,0.959,0.0010,NT,0,208
168,0.001843,0.166293,0.999,0.956,0.0010,NT,1,210
169,0.002015,0.167768,0.999,0.956,0.0010,NT,2,211
170,0.002129,0.161961,0.999,0.959,0.0010,NT,0,212
171,0.001885,0.166625,0.999,0.957,0.0010,NT,1,213
172,0.002036,0.179007,0.999,0.956,0.0010,NT,2,215
173,0.001757,0.164511,0.999,0.957,0.0010,NT,3,216
174,0.001702,0.172536,0.999,0.955,0.0010,NT,4,217
175,0.001862,0.160172,0.999,0.959,0.0010,NT,0,219
176,0.001765,0.160271,0.999,0.956,0.0010,NT,1,220
177,0.001625,0.172125,0.999,0.955,0.0010,NT,2,221
178,0.001645,0.170358,0.999,0.956,0.0010,NT,3,222
179,0.001617,0.177360,0.999,0.957,0.0010,NT,4,224
180,0.001819,0.168037,0.999,0.955,0.0010,NT,5,225
181,0.001607,0.163931,0.999,0.958,0.0010,NT,6,226
182,0.001527,0.171216,0.999,0.957,0.0010,NT,7,228
183,0.001526,0.165559,0.999,0.957,0.0010,NT,8,229
184,0.001690,0.167398,0.999,0.958,0.0010,NT,9,230
185,0.001604,0.163047,0.999,0.960,0.0010,NT,0,231
186,0.001653,0.174016,0.999,0.955,0.0010,NT,1,233
187,0.001505,0.163398,0.999,0.960,0.0010,NT,0,234
188,0.001540,0.170807,0.999,0.956,0.0010,NT,1,235
189,0.001530,0.173781,0.999,0.958,0.0010,NT,2,237
190,0.001378,0.169642,0.999,0.956,0.0010,NT,3,238
191,0.001488,0.169510,0.999,0.958,0.0010,NT,4,239
192,0.001530,0.168794,0.999,0.957,0.0010,NT,5,240
193,0.001372,0.174715,0.999,0.955,0.0010,NT,6,242
194,0.001524,0.170940,0.999,0.959,0.0010,NT,7,243
195,0.001419,0.169985,0.999,0.957,0.0010,NT,8,244
196,0.001443,0.165931,0.999,0.958,0.0010,NT,9,246
197,0.001397,0.163291,0.999,0.958,0.0010,NT,10,247
198,0.001463,0.175967,0.999,0.956,0.0010,NT,11,248
199,0.001533,0.166822,0.999,0.956,0.0010,NT,12,250
200,0.001482,0.163099,0.999,0.958,0.0010,NT,12,251
