_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
1,3.943941,3.904069,0.087,0.090,0.1000,NT,0,0
2,3.340392,3.256156,0.183,0.194,0.1000,NT,0,0
3,2.774163,2.805992,0.289,0.299,0.1000,NT,0,1
4,2.322604,2.478292,0.382,0.350,0.1000,NT,0,1
5,2.012550,2.229726,0.448,0.401,0.1000,NT,0,1
6,1.791892,1.982556,0.501,0.460,0.1000,NT,0,2
7,1.623273,1.903653,0.542,0.488,0.1000,NT,0,2
8,1.486569,1.714461,0.576,0.528,0.1000,NT,0,2
9,1.377876,1.871227,0.602,0.501,0.1000,NT,1,3
10,1.295982,1.584525,0.624,0.556,0.1000,NT,0,3
11,1.206266,1.658689,0.647,0.550,0.1000,NT,1,3
12,1.140485,1.530978,0.663,0.574,0.1000,NT,0,4
13,1.083686,1.761191,0.677,0.530,0.1000,NT,1,4
14,1.036436,1.514856,0.690,0.577,0.1000,NT,0,4
15,0.992698,1.560860,0.703,0.581,0.1000,NT,0,5
16,0.952006,1.529121,0.715,0.582,0.1000,NT,0,5
17,0.909479,1.589192,0.725,0.577,0.1000,NT,1,6
18,0.881703,1.572069,0.732,0.577,0.1000,NT,2,6
19,0.853892,1.510261,0.739,0.595,0.1000,NT,0,6
20,0.835242,1.543355,0.745,0.588,0.1000,NT,1,6
21,0.790803,1.592829,0.758,0.580,0.1000,NT,2,7
22,0.770984,1.435457,0.763,0.617,0.1000,NT,0,7
23,0.755577,1.520706,0.769,0.594,0.1000,NT,1,7
24,0.734673,1.550206,0.771,0.609,0.1000,NT,2,8
25,0.714404,1.566856,0.776,0.594,0.1000,NT,3,8
26,0.697800,1.621453,0.785,0.589,0.1000,NT,4,8
27,0.685978,1.442362,0.787,0.631,0.1000,NT,0,9
28,0.671810,1.731761,0.790,0.581,0.1000,NT,1,9
29,0.661177,1.401594,0.793,0.625,0.1000,NT,2,9
30,0.639122,1.550145,0.800,0.595,0.1000,NT,3,9
31,0.628942,1.450962,0.804,0.629,0.1000,NT,4,10
32,0.615037,1.555047,0.807,0.607,0.1000,NT,5,10
33,0.615052,1.539673,0.807,0.618,0.1000,NT,6,10
34,0.600233,1.540032,0.811,0.603,0.1000,NT,7,11
35,0.583856,1.460038,0.818,0.622,0.1000,NT,8,11
36,0.581090,1.498385,0.815,0.623,0.1000,NT,9,11
37,0.580109,1.644301,0.817,0.599,0.1000,NT,10,12
38,0.569615,1.599038,0.819,0.609,0.1000,NT,11,12
39,0.565135,1.557547,0.823,0.608,0.1000,NT,12,12
40,0.553387,1.535319,0.823,0.621,0.1000,NT,13,13
41,0.548355,1.680622,0.825,0.598,0.1000,NT,14,13
42,0.547297,1.605609,0.826,0.606,0.1000,NT,15,13
43,0.530655,1.617244,0.832,0.606,0.1000,NT,16,13
44,0.532519,1.681203,0.831,0.605,0.1000,NT,17,14
45,0.528371,1.605196,0.833,0.615,0.1000,NT,18,14
46,0.525209,1.664135,0.834,0.597,0.1000,NT,19,14
47,0.518189,1.513320,0.836,0.620,0.1000,NT,20,15
48,0.519390,1.688939,0.835,0.604,0.1000,NT,21,15
49,0.511119,1.831716,0.840,0.574,0.1000,NT,22,15
50,0.515544,1.581811,0.837,0.613,0.1000,NT,23,16
51,0.497275,1.606961,0.843,0.615,0.1000,NT,24,16
52,0.503024,1.573917,0.839,0.625,0.1000,NT,25,16
53,0.497004,1.603522,0.842,0.624,0.1000,NT,26,16
54,0.502674,1.852498,0.840,0.586,0.1000,NT,27,17
55,0.508621,1.749449,0.838,0.588,0.1000,NT,28,17
56,0.490637,1.723163,0.844,0.581,0.1000,NT,29,17
57,0.495807,1.552541,0.843,0.630,0.1000,NT,30,18
58,0.495165,1.524767,0.844,0.619,0.1000,NT,31,18
59,0.482444,1.636904,0.846,0.619,0.1000,NT,32,18
60,0.489626,1.777348,0.847,0.592,0.1000,NT,33,19
61,0.478013,1.608571,0.850,0.625,0.1000,NT,34,19
62,0.473308,1.622791,0.850,0.617,0.1000,NT,35,19
63,0.480521,1.677327,0.848,0.616,0.1000,NT,36,20
64,0.484663,1.683368,0.848,0.611,0.1000,NT,37,20
65,0.482992,1.627433,0.849,0.615,0.1000,NT,38,20
66,0.464700,1.648057,0.852,0.605,0.1000,NT,39,20
67,0.467022,1.676154,0.852,0.609,0.1000,NT,40,21
68,0.472322,1.722801,0.850,0.615,0.1000,NT,41,21
69,0.468681,1.717649,0.852,0.598,0.1000,NT,42,22
70,0.473615,1.834752,0.851,0.604,0.1000,NT,43,22
71,0.471611,1.683580,0.852,0.603,0.1000,NT,44,22
72,0.467352,1.938213,0.853,0.567,0.1000,NT,45,23
73,0.465367,1.652555,0.854,0.623,0.1000,NT,46,23
74,0.465773,1.566200,0.852,0.627,0.1000,NT,47,23
75,0.471174,1.715990,0.852,0.606,0.1000,NT,48,24
76,0.458181,1.633442,0.856,0.625,0.1000,NT,49,24
77,0.468090,2.037876,0.851,0.559,0.1000,NT,50,24
78,0.446335,1.849373,0.858,0.591,0.1000,NT,51,25
79,0.468593,1.890509,0.852,0.588,0.1000,NT,52,25
80,0.460090,1.868949,0.854,0.587,0.1000,NT,53,26
81,0.458435,1.765483,0.854,0.584,0.1000,NT,54,26
82,0.457085,1.711205,0.854,0.614,0.1000,NT,55,26
83,0.455994,1.754096,0.857,0.614,0.1000,NT,56,27
84,0.443451,1.924692,0.860,0.570,0.1000,NT,57,27
85,0.455459,1.634802,0.858,0.618,0.1000,NT,58,27
86,0.437022,1.837382,0.863,0.585,0.1000,NT,59,28
87,0.459653,1.842232,0.855,0.586,0.1000,NT,60,28
88,0.444830,1.752973,0.858,0.604,0.1000,NT,61,28
89,0.443987,1.749579,0.860,0.608,0.1000,NT,62,29
90,0.437371,1.987493,0.862,0.582,0.1000,NT,63,29
91,0.454508,1.832528,0.858,0.595,0.1000,NT,64,30
92,0.451124,1.780700,0.857,0.604,0.1000,NT,65,30
93,0.444049,1.891180,0.861,0.595,0.1000,NT,66,30
94,0.445494,1.719520,0.859,0.627,0.1000,NT,67,31
95,0.451085,1.668363,0.857,0.618,0.1000,NT,68,31
96,0.438130,1.715506,0.863,0.610,0.1000,NT,69,31
97,0.434709,1.799253,0.863,0.597,0.1000,NT,70,32
98,0.427994,1.604760,0.865,0.637,0.1000,NT,0,32
99,0.434753,1.762302,0.863,0.610,0.1000,NT,1,32
100,0.428209,1.910319,0.865,0.598,0.1000,NT,2,33
101,0.167377,1.164791,0.949,0.725,0.0100,NT,0,33
102,0.082886,1.181786,0.977,0.729,0.0100,NT,0,33
103,0.060418,1.202964,0.984,0.738,0.0100,NT,0,34
104,0.048295,1.198348,0.988,0.738,0.0100,NT,1,34
105,0.041120,1.210636,0.990,0.737,0.0100,NT,2,35
106,0.034266,1.216691,0.992,0.736,0.0100,NT,3,35
107,0.030501,1.236397,0.992,0.733,0.0100,NT,4,35
108,0.028364,1.233677,0.993,0.739,0.0100,NT,0,36
109,0.024921,1.230567,0.995,0.741,0.0100,NT,0,36
110,0.022632,1.208186,0.995,0.740,0.0100,NT,1,36
111,0.021379,1.216729,0.996,0.744,0.0100,NT,0,36
112,0.019311,1.258375,0.996,0.742,0.0100,NT,1,37
113,0.018168,1.225580,0.996,0.747,0.0100,NT,0,37
114,0.017069,1.238076,0.997,0.747,0.0100,NT,0,37
115,0.016985,1.222634,0.996,0.742,0.0100,NT,1,38
116,0.015848,1.231765,0.997,0.743,0.0100,NT,2,38
