_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
1,2.097343,2.081767,0.221,0.225,0.1000,AT,0,2
2,1.965447,1.950229,0.262,0.264,0.1000,AT,0,4
3,1.875028,1.877195,0.295,0.294,0.1000,AT,0,6
4,1.807030,1.836745,0.322,0.304,0.1000,AT,0,8
5,1.740917,1.940046,0.344,0.266,0.1000,AT,1,10
6,1.692710,1.907595,0.362,0.302,0.1000,AT,2,13
7,1.643593,1.729869,0.384,0.339,0.1000,AT,0,15
8,1.614345,1.686311,0.390,0.359,0.1000,AT,0,17
9,1.574133,1.748823,0.407,0.342,0.1000,AT,1,19
10,1.549299,1.644221,0.417,0.375,0.1000,AT,0,21
11,1.524914,1.791427,0.425,0.342,0.1000,AT,1,24
12,1.506826,1.665680,0.432,0.368,0.1000,AT,2,26
13,1.481590,1.660147,0.441,0.366,0.1000,AT,3,28
14,1.456676,1.568876,0.451,0.404,0.1000,AT,0,30
15,1.441711,1.537442,0.457,0.416,0.1000,AT,0,32
16,1.430223,1.582674,0.461,0.389,0.1000,AT,1,35
17,1.415012,1.556311,0.466,0.409,0.1000,AT,2,37
18,1.403590,1.522342,0.468,0.416,0.1000,AT,3,39
19,1.391516,1.560345,0.474,0.402,0.1000,AT,4,42
20,1.379852,1.515147,0.476,0.418,0.1000,AT,0,44
21,1.364967,1.520903,0.482,0.420,0.1000,AT,0,46
22,1.355369,1.497604,0.486,0.435,0.1000,AT,0,48
23,1.342198,1.538362,0.493,0.417,0.1000,AT,1,51
24,1.337207,1.500545,0.492,0.434,0.1000,AT,2,53
25,1.329377,1.575023,0.495,0.408,0.1000,AT,3,55
26,1.325169,1.523761,0.495,0.432,0.1000,AT,4,57
27,1.312261,1.487859,0.502,0.437,0.1000,AT,0,60
28,1.307772,1.479446,0.506,0.436,0.1000,AT,1,62
29,1.298424,1.470108,0.503,0.440,0.1000,AT,0,64
30,1.287697,1.498274,0.509,0.429,0.1000,AT,1,66
31,1.282649,1.505981,0.508,0.438,0.1000,AT,2,69
32,1.276131,1.466998,0.513,0.446,0.1000,AT,0,71
33,1.270142,1.518489,0.516,0.414,0.1000,AT,1,73
34,1.266813,1.492359,0.518,0.443,0.1000,AT,2,76
35,1.252767,1.477942,0.520,0.446,0.1000,AT,3,78
36,1.253142,1.449687,0.521,0.452,0.1000,AT,0,80
37,1.243594,1.524845,0.523,0.438,0.1000,AT,1,82
38,1.239142,1.439750,0.525,0.456,0.1000,AT,0,85
39,1.233600,1.508452,0.526,0.430,0.1000,AT,1,87
40,1.235992,1.438369,0.529,0.448,0.1000,AT,2,89
41,1.224819,1.539758,0.531,0.420,0.1000,AT,3,91
42,1.224242,1.453206,0.529,0.448,0.1000,AT,4,94
43,1.217785,1.538585,0.532,0.432,0.1000,AT,5,96
44,1.211435,1.472311,0.534,0.448,0.1000,AT,6,98
45,1.211075,1.491601,0.534,0.437,0.1000,AT,7,101
46,1.206707,1.571455,0.535,0.421,0.1000,AT,8,103
47,1.205524,1.445567,0.534,0.455,0.1000,AT,9,105
48,1.196319,1.477111,0.537,0.439,0.1000,AT,10,108
49,1.195348,1.474349,0.542,0.446,0.1000,AT,11,110
50,1.191452,1.458261,0.543,0.454,0.1000,AT,12,112
51,1.184556,1.493367,0.543,0.435,0.1000,AT,13,114
52,1.186603,1.476247,0.542,0.452,0.1000,AT,14,117
53,1.181519,1.459647,0.544,0.453,0.1000,AT,15,119
54,1.174131,1.514629,0.548,0.438,0.1000,AT,16,121
55,1.173304,1.532269,0.546,0.433,0.1000,AT,17,124
56,1.170209,1.524792,0.550,0.437,0.1000,AT,18,126
57,1.172260,1.500641,0.547,0.438,0.1000,AT,19,128
58,1.166632,1.471376,0.550,0.454,0.1000,AT,20,131
59,1.161312,1.584296,0.550,0.431,0.1000,AT,21,133
60,1.162784,1.494109,0.550,0.437,0.1000,AT,22,135
61,1.158064,1.453981,0.551,0.464,0.1000,AT,0,138
62,1.156768,1.510458,0.553,0.449,0.1000,AT,1,140
63,1.150112,1.477060,0.555,0.447,0.1000,AT,2,142
64,1.149029,1.496895,0.554,0.447,0.1000,AT,3,145
65,1.143672,1.458625,0.554,0.462,0.1000,AT,4,147
66,1.142366,1.498055,0.555,0.448,0.1000,AT,5,149
67,1.144286,1.453086,0.556,0.462,0.1000,AT,6,151
68,1.144435,1.445084,0.556,0.459,0.1000,AT,7,154
69,1.138506,1.530631,0.557,0.434,0.1000,AT,8,156
70,1.137640,1.497107,0.557,0.452,0.1000,AT,9,158
71,1.130756,1.610973,0.560,0.429,0.1000,AT,10,160
72,1.133645,1.491357,0.558,0.446,0.1000,AT,11,163
73,1.129680,1.478060,0.562,0.450,0.1000,AT,12,165
74,1.129750,1.498650,0.558,0.457,0.1000,AT,13,167
75,1.123174,1.511390,0.561,0.443,0.1000,AT,14,169
76,1.122530,1.548940,0.563,0.441,0.1000,AT,15,172
77,1.123781,1.562226,0.562,0.435,0.1000,AT,16,174
78,1.118668,1.532668,0.565,0.434,0.1000,AT,17,176
79,1.119503,1.509395,0.565,0.446,0.1000,AT,18,179
80,1.116019,1.634169,0.565,0.415,0.1000,AT,19,181
81,1.118231,1.491968,0.566,0.457,0.1000,AT,20,183
82,1.110187,1.520180,0.567,0.443,0.1000,AT,21,186
83,1.112184,1.472667,0.565,0.453,0.1000,AT,22,188
84,1.111860,1.448286,0.568,0.462,0.1000,AT,23,190
85,1.108744,1.456195,0.568,0.464,0.1000,AT,0,192
86,1.108896,1.553790,0.567,0.441,0.1000,AT,1,195
87,1.107139,1.545323,0.567,0.442,0.1000,AT,2,197
88,1.107291,1.445760,0.568,0.472,0.1000,AT,0,199
89,1.101397,1.608400,0.567,0.415,0.1000,AT,1,202
90,1.101188,1.499105,0.571,0.454,0.1000,AT,2,204
91,1.097328,1.479071,0.573,0.452,0.1000,AT,3,206
92,1.097296,1.510359,0.571,0.449,0.1000,AT,4,209
93,1.094586,1.502939,0.569,0.450,0.1000,AT,5,211
94,1.097816,1.544193,0.568,0.438,0.1000,AT,6,213
95,1.089760,1.766367,0.574,0.379,0.1000,AT,7,215
96,1.090891,1.534774,0.571,0.441,0.1000,AT,8,218
97,1.091308,1.483841,0.573,0.455,0.1000,AT,9,220
98,1.091323,1.490779,0.574,0.455,0.1000,AT,10,222
99,1.087128,1.562075,0.573,0.444,0.1000,AT,11,225
100,1.085292,1.500403,0.576,0.455,0.1000,AT,12,227
101,0.916094,1.425094,0.636,0.497,0.0100,AT,0,229
102,0.841643,1.483770,0.660,0.492,0.0100,AT,1,232
103,0.808794,1.514674,0.673,0.497,0.0100,AT,0,234
104,0.788221,1.538134,0.678,0.490,0.0100,AT,1,236
105,0.767107,1.609947,0.685,0.490,0.0100,AT,2,239
106,0.750959,1.674891,0.691,0.486,0.0100,AT,3,241
107,0.737562,1.677966,0.696,0.488,0.0100,AT,4,243
108,0.725008,1.697348,0.700,0.481,0.0100,AT,5,245
109,0.713306,1.754902,0.704,0.481,0.0100,AT,6,248
110,0.699335,1.755113,0.710,0.481,0.0100,AT,7,250
111,0.692100,1.810559,0.711,0.475,0.0100,AT,8,252
112,0.679434,1.860371,0.718,0.477,0.0100,AT,9,255
113,0.670368,1.851296,0.719,0.480,0.0100,AT,10,257
114,0.660474,1.875157,0.722,0.473,0.0100,AT,11,259
115,0.654401,1.980633,0.726,0.466,0.0100,AT,12,261
116,0.648872,1.968556,0.729,0.465,0.0100,AT,13,264
117,0.639840,2.066189,0.732,0.464,0.0100,AT,14,266
118,0.631263,2.047173,0.734,0.472,0.0100,AT,15,268
119,0.623394,2.094361,0.738,0.467,0.0100,AT,16,271
120,0.619947,2.071749,0.740,0.464,0.0100,AT,17,273
121,0.613131,2.189640,0.740,0.459,0.0100,AT,18,275
122,0.610252,2.105399,0.743,0.464,0.0100,AT,19,278
123,0.603092,2.107427,0.745,0.470,0.0100,AT,20,280
124,0.596399,2.165339,0.748,0.466,0.0100,AT,21,282
125,0.592870,2.178111,0.749,0.461,0.0100,AT,22,284
126,0.590847,2.251269,0.750,0.449,0.0100,AT,23,287
127,0.582521,2.261012,0.752,0.454,0.0100,AT,24,289
128,0.583642,2.299084,0.751,0.448,0.0100,AT,25,291
129,0.573311,2.322308,0.755,0.452,0.0100,AT,26,293
130,0.571412,2.278884,0.756,0.458,0.0100,AT,27,296
131,0.563816,2.374706,0.761,0.442,0.0100,AT,28,298
132,0.565380,2.349995,0.760,0.441,0.0100,AT,29,300
133,0.564065,2.363956,0.760,0.450,0.0100,AT,30,302
134,0.557422,2.378208,0.763,0.452,0.0100,AT,31,305
135,0.551075,2.364043,0.764,0.443,0.0100,AT,32,307
136,0.552090,2.439801,0.765,0.451,0.0100,AT,33,309
137,0.547277,2.394853,0.765,0.451,0.0100,AT,34,312
138,0.544470,2.435868,0.769,0.446,0.0100,AT,35,314
139,0.539521,2.399263,0.770,0.455,0.0100,AT,36,316
140,0.534713,2.421447,0.773,0.445,0.0100,AT,37,319
141,0.534291,2.457559,0.771,0.452,0.0100,AT,38,321
142,0.531074,2.461052,0.775,0.441,0.0100,AT,39,323
143,0.531567,2.435651,0.773,0.447,0.0100,AT,40,326
144,0.525169,2.614229,0.776,0.447,0.0100,AT,41,328
145,0.529386,2.577377,0.773,0.437,0.0100,AT,42,330
146,0.520626,2.427517,0.776,0.439,0.0100,AT,43,332
147,0.519536,2.612405,0.778,0.440,0.0100,AT,44,335
148,0.517531,2.627989,0.779,0.438,0.0100,AT,45,337
149,0.517350,2.564453,0.780,0.435,0.0100,AT,46,339
150,0.509365,2.603086,0.781,0.442,0.0100,AT,47,342
151,0.419631,2.660623,0.824,0.451,0.0010,AT,48,344
152,0.383236,2.710063,0.836,0.445,0.0010,AT,49,346
153,0.363605,2.788831,0.844,0.451,0.0010,AT,50,349
154,0.358303,2.887718,0.846,0.443,0.0010,AT,51,351
155,0.346335,2.877937,0.851,0.450,0.0010,AT,52,353
156,0.340748,3.012365,0.853,0.439,0.0010,AT,53,355
157,0.333682,3.023323,0.856,0.443,0.0010,AT,54,358
158,0.326454,3.094672,0.858,0.439,0.0010,AT,55,360
159,0.322524,3.102530,0.860,0.448,0.0010,AT,56,362
160,0.318214,3.193636,0.861,0.444,0.0010,AT,57,365
161,0.315932,3.252859,0.864,0.439,0.0010,AT,58,367
162,0.310188,3.322604,0.865,0.440,0.0010,AT,59,369
163,0.305718,3.305534,0.867,0.439,0.0010,AT,60,371
164,0.303517,3.366657,0.869,0.445,0.0010,AT,61,374
165,0.297687,3.402296,0.871,0.441,0.0010,AT,62,376
166,0.297184,3.439953,0.870,0.437,0.0010,AT,63,378
167,0.292522,3.378264,0.873,0.439,0.0010,AT,64,381
168,0.288681,3.541979,0.874,0.435,0.0010,AT,65,383
169,0.288055,3.584644,0.875,0.437,0.0010,AT,66,385
170,0.283883,3.552390,0.877,0.435,0.0010,AT,67,387
171,0.282847,3.631927,0.877,0.436,0.0010,AT,68,390
172,0.278454,3.691250,0.879,0.431,0.0010,AT,69,392
173,0.278891,3.638089,0.877,0.435,0.0010,AT,70,394
174,0.274587,3.675760,0.881,0.433,0.0010,AT,71,397
175,0.272294,3.746119,0.881,0.429,0.0010,AT,72,399
176,0.268389,3.762323,0.882,0.437,0.0010,AT,73,401
177,0.268237,3.780995,0.883,0.432,0.0010,AT,74,403
178,0.264468,3.831107,0.885,0.434,0.0010,AT,75,406
179,0.263105,3.783789,0.884,0.434,0.0010,AT,76,408
180,0.260668,3.834679,0.885,0.432,0.0010,AT,77,410
181,0.257883,3.808106,0.887,0.435,0.0010,AT,78,413
182,0.256323,3.997845,0.888,0.433,0.0010,AT,79,415
183,0.254747,3.984010,0.890,0.430,0.0010,AT,80,417
184,0.253100,3.931285,0.889,0.430,0.0010,AT,81,419
185,0.248908,4.051092,0.891,0.429,0.0010,AT,82,422
186,0.248432,4.060932,0.891,0.429,0.0010,AT,83,424
187,0.244717,4.056994,0.893,0.433,0.0010,AT,84,426
188,0.244850,4.050961,0.893,0.430,0.0010,AT,85,429
189,0.241022,4.111935,0.894,0.430,0.0010,AT,86,431
190,0.240388,4.068281,0.894,0.429,0.0010,AT,87,433
191,0.238109,4.245266,0.896,0.424,0.0010,AT,88,435
192,0.234260,4.163834,0.898,0.425,0.0010,AT,89,438
193,0.234384,4.257563,0.897,0.432,0.0010,AT,90,440
194,0.232534,4.245058,0.899,0.420,0.0010,AT,91,442
195,0.229736,4.376484,0.898,0.428,0.0010,AT,92,445
196,0.227408,4.322893,0.902,0.430,0.0010,AT,93,447
197,0.228850,4.299488,0.900,0.426,0.0010,AT,94,449
198,0.225496,4.280977,0.902,0.428,0.0010,AT,95,452
199,0.224207,4.410567,0.902,0.428,0.0010,AT,96,454
200,0.224131,4.407919,0.902,0.430,0.0010,AT,96,456
