_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
1,1.605783,2.047023,0.400,0.421,0.1000,NT,0,0
2,1.001832,0.922603,0.640,0.665,0.1000,NT,0,1
3,0.736380,0.704079,0.740,0.754,0.1000,NT,0,1
4,0.574570,0.845085,0.799,0.728,0.1000,NT,1,2
5,0.497572,0.792677,0.825,0.737,0.1000,NT,2,2
6,0.446502,0.587075,0.841,0.801,0.1000,NT,0,3
7,0.416927,0.458596,0.851,0.835,0.1000,NT,0,3
8,0.389891,0.412339,0.861,0.856,0.1000,NT,0,4
9,0.371152,0.415755,0.868,0.854,0.1000,NT,1,4
10,0.354377,0.470430,0.875,0.837,0.1000,NT,2,5
11,0.346620,0.442668,0.876,0.845,0.1000,NT,3,6
12,0.328234,0.457251,0.881,0.841,0.1000,NT,4,6
13,0.325583,0.443834,0.883,0.848,0.1000,NT,5,7
14,0.314557,0.392030,0.888,0.864,0.1000,NT,0,7
15,0.308562,0.408914,0.889,0.856,0.1000,NT,1,8
16,0.303801,0.434046,0.891,0.852,0.1000,NT,2,8
17,0.299496,0.405901,0.893,0.857,0.1000,NT,3,9
18,0.292160,0.454969,0.895,0.845,0.1000,NT,4,9
19,0.287067,0.446746,0.898,0.844,0.1000,NT,5,10
20,0.279436,0.369818,0.900,0.871,0.1000,NT,0,10
21,0.274948,0.453992,0.901,0.854,0.1000,NT,1,11
22,0.270192,0.368343,0.903,0.872,0.1000,NT,0,11
23,0.267378,0.387804,0.904,0.868,0.1000,NT,1,12
24,0.261837,0.428490,0.907,0.859,0.1000,NT,2,12
25,0.263878,0.380829,0.904,0.867,0.1000,NT,3,13
26,0.256809,0.407788,0.907,0.860,0.1000,NT,4,13
27,0.254559,0.382564,0.909,0.866,0.1000,NT,5,14
28,0.254662,1.300741,0.908,0.613,0.1000,NT,6,14
29,0.251497,0.433331,0.909,0.849,0.1000,NT,7,15
30,0.250152,0.376476,0.909,0.870,0.1000,NT,8,15
31,0.245607,0.384780,0.911,0.870,0.1000,NT,9,16
32,0.244622,0.367581,0.912,0.875,0.1000,NT,0,17
33,0.239268,0.399728,0.913,0.867,0.1000,NT,1,17
34,0.241319,0.543629,0.912,0.823,0.1000,NT,2,18
35,0.239369,0.355405,0.913,0.876,0.1000,NT,0,18
36,0.238551,0.383377,0.915,0.871,0.1000,NT,1,19
37,0.234447,0.433044,0.915,0.856,0.1000,NT,2,19
38,0.236376,0.374138,0.914,0.870,0.1000,NT,3,20
39,0.232181,0.416412,0.917,0.860,0.1000,NT,4,20
40,0.231266,0.517312,0.916,0.828,0.1000,NT,5,21
41,0.236022,0.355919,0.914,0.880,0.1000,NT,0,21
42,0.226544,0.491368,0.918,0.842,0.1000,NT,1,22
43,0.227977,0.380141,0.918,0.870,0.1000,NT,2,22
44,0.225427,0.400148,0.920,0.867,0.1000,NT,3,23
45,0.223762,0.483345,0.920,0.847,0.1000,NT,4,23
46,0.224028,0.571843,0.919,0.827,0.1000,NT,5,24
47,0.224686,0.371856,0.920,0.871,0.1000,NT,6,24
48,0.220645,0.423355,0.920,0.856,0.1000,NT,7,25
49,0.219931,0.370573,0.921,0.874,0.1000,NT,8,25
50,0.221326,0.397625,0.920,0.867,0.1000,NT,9,26
51,0.220021,0.409249,0.920,0.865,0.1000,NT,10,26
52,0.215448,0.388682,0.922,0.870,0.1000,NT,11,27
53,0.218465,0.456864,0.921,0.849,0.1000,NT,12,27
54,0.218882,0.440632,0.921,0.859,0.1000,NT,13,28
55,0.215337,0.358725,0.923,0.879,0.1000,NT,14,28
56,0.212680,0.416232,0.923,0.862,0.1000,NT,15,29
57,0.215076,0.446047,0.922,0.853,0.1000,NT,16,29
58,0.216399,0.422582,0.921,0.858,0.1000,NT,17,30
59,0.214086,0.422896,0.923,0.857,0.1000,NT,18,30
60,0.212441,0.391713,0.924,0.867,0.1000,NT,19,31
61,0.216807,0.369191,0.923,0.877,0.1000,NT,20,31
62,0.209063,0.362807,0.924,0.873,0.1000,NT,21,32
63,0.207537,0.442116,0.926,0.862,0.1000,NT,22,32
64,0.214930,0.408407,0.922,0.866,0.1000,NT,23,33
65,0.210127,0.357072,0.924,0.879,0.1000,NT,24,33
66,0.211742,0.367902,0.924,0.875,0.1000,NT,25,34
67,0.212332,0.413886,0.924,0.863,0.1000,NT,26,34
68,0.211977,0.399034,0.924,0.864,0.1000,NT,27,35
69,0.208024,0.376695,0.925,0.874,0.1000,NT,28,35
70,0.211610,0.394736,0.923,0.869,0.1000,NT,29,36
71,0.206716,0.422454,0.925,0.864,0.1000,NT,30,36
72,0.203574,0.369937,0.927,0.875,0.1000,NT,31,37
73,0.205411,0.375860,0.925,0.876,0.1000,NT,32,37
74,0.204898,0.381020,0.927,0.876,0.1000,NT,33,38
75,0.208515,0.376498,0.925,0.871,0.1000,NT,34,38
76,0.204824,0.432623,0.926,0.862,0.1000,NT,35,38
77,0.205032,0.386642,0.925,0.867,0.1000,NT,36,39
78,0.202521,0.369748,0.927,0.871,0.1000,NT,37,39
79,0.206375,0.561698,0.925,0.828,0.1000,NT,38,40
80,0.201397,0.405072,0.927,0.861,0.1000,NT,39,40
81,0.203767,0.355398,0.925,0.877,0.1000,NT,40,41
82,0.201337,0.432727,0.927,0.863,0.1000,NT,41,41
83,0.204223,0.362077,0.926,0.881,0.1000,NT,0,42
84,0.199816,0.406310,0.927,0.869,0.1000,NT,1,42
85,0.202122,0.366090,0.928,0.875,0.1000,NT,2,42
86,0.201310,0.411126,0.927,0.860,0.1000,NT,3,43
87,0.204346,0.346443,0.927,0.877,0.1000,NT,4,43
88,0.199614,0.397392,0.929,0.867,0.1000,NT,5,44
89,0.199615,0.413578,0.927,0.865,0.1000,NT,6,44
90,0.201502,0.376080,0.927,0.872,0.1000,NT,7,45
