_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
93,2.001724,2.007530,0.254,0.254,0.000000,AT,83,259
94,2.001506,2.007899,0.254,0.240,0.000000,AT,84,262
95,2.005215,1.996398,0.252,0.254,0.000000,AT,85,264
96,2.002824,1.996556,0.254,0.250,0.000000,AT,86,267
97,2.003271,2.002692,0.253,0.238,0.000000,AT,87,270
98,2.002705,1.988356,0.252,0.254,0.000000,AT,88,273
99,2.003688,2.000043,0.253,0.244,0.000000,AT,89,276
100,2.003189,2.006155,0.254,0.246,0.000000,AT,90,278
101,2.002735,1.985587,0.254,0.256,0.000000,AT,91,281
102,2.004795,1.997348,0.254,0.246,0.000000,AT,92,284
103,2.001968,2.000938,0.252,0.229,0.000000,AT,93,287
104,2.002390,1.992146,0.253,0.258,0.000000,AT,94,289
105,2.001810,2.004467,0.253,0.244,0.000000,AT,95,292
106,2.003032,1.985119,0.253,0.244,0.000000,AT,96,295
107,2.003516,1.989590,0.253,0.252,0.000000,AT,97,298
108,2.003218,1.993508,0.252,0.236,0.000000,AT,98,301
109,2.003400,1.979006,0.253,0.258,0.000000,AT,99,303
110,2.001515,1.990972,0.253,0.262,0.000000,AT,100,306
111,2.004427,1.988108,0.252,0.271,0.000000,AT,0,309
112,2.000951,2.008907,0.253,0.232,0.000000,AT,1,312
113,2.004853,1.984289,0.254,0.244,0.000000,AT,2,315
114,2.003451,1.987970,0.252,0.256,0.000000,AT,3,317
115,2.002473,1.989496,0.255,0.246,0.000000,AT,4,320
116,2.003792,1.990701,0.255,0.240,0.000000,AT,5,323
117,2.004599,2.012387,0.253,0.250,0.000000,AT,6,326
118,2.003138,2.002496,0.252,0.230,0.000000,AT,7,328
119,2.002369,1.996795,0.256,0.230,0.000000,AT,8,331
120,2.002311,1.987799,0.252,0.256,0.000000,AT,9,334
121,2.003958,2.001043,0.253,0.262,0.000000,AT,10,337
122,2.004179,1.992682,0.254,0.240,0.000000,AT,11,340
123,2.002843,1.997823,0.253,0.230,0.000000,AT,12,342
124,2.005268,2.003406,0.252,0.246,0.000000,AT,13,345
125,2.001967,1.991000,0.253,0.229,0.000000,AT,14,348
126,2.003036,2.006229,0.254,0.244,0.000000,AT,15,351
127,2.003117,1.992732,0.252,0.244,0.000000,AT,16,354
128,2.004410,1.996599,0.255,0.244,0.000000,AT,17,356
129,2.002108,1.992753,0.254,0.240,0.000000,AT,18,359
130,2.002751,2.002738,0.253,0.248,0.000000,AT,19,362
131,2.002126,1.992021,0.253,0.256,0.000000,AT,20,365
132,2.004186,2.005539,0.252,0.250,0.000000,AT,21,367
133,2.003636,1.998026,0.253,0.234,0.000000,AT,22,370
134,2.004980,1.994975,0.254,0.246,0.000000,AT,23,373
135,2.003188,1.984931,0.252,0.268,0.000000,AT,24,376
136,2.003559,1.988720,0.253,0.248,0.000000,AT,25,379
137,2.003725,1.989954,0.254,0.270,0.000000,AT,26,381
138,2.002908,1.992523,0.253,0.260,0.000000,AT,27,384
139,2.004640,1.990758,0.253,0.252,0.000000,AT,28,387
140,2.002948,2.005223,0.253,0.248,0.000000,AT,29,390
141,2.003370,1.984012,0.254,0.242,0.000000,AT,30,393
142,2.004243,2.005119,0.251,0.244,0.000000,AT,31,395
143,2.003834,1.996244,0.252,0.250,0.000000,AT,32,398
144,2.003485,2.002543,0.253,0.246,0.000000,AT,33,401
145,2.002767,1.994691,0.254,0.246,0.000000,AT,34,404
146,2.003259,2.008871,0.252,0.232,0.000000,AT,35,406
147,2.003855,2.001851,0.251,0.234,0.000000,AT,36,409
148,2.001899,1.996198,0.253,0.246,0.000000,AT,37,412
149,2.002947,1.989452,0.252,0.254,0.000000,AT,38,415
150,2.004180,1.998129,0.253,0.238,0.000000,AT,39,418
151,2.002075,1.985224,0.254,0.252,0.000000,AT,40,420
152,2.005303,1.990220,0.250,0.234,0.000000,AT,41,423
153,2.003470,2.006798,0.253,0.242,0.000000,AT,42,426
154,2.002902,1.995267,0.252,0.244,0.000000,AT,43,429
155,2.003213,1.994258,0.252,0.254,0.000000,AT,44,432
156,2.002462,1.990519,0.254,0.246,0.000000,AT,45,434
157,2.001707,2.003161,0.254,0.248,0.000000,AT,46,437
158,2.002442,1.987954,0.255,0.252,0.000000,AT,47,440
159,2.001583,1.997250,0.254,0.246,0.000000,AT,48,443
160,2.003168,1.987285,0.253,0.252,0.000000,AT,49,445
161,2.003496,1.999446,0.253,0.254,0.000000,AT,50,448
162,2.004715,1.989169,0.252,0.256,0.000000,AT,51,451
163,2.002823,1.987721,0.253,0.250,0.000000,AT,52,454
164,2.003437,1.998674,0.252,0.242,0.000000,AT,53,457
165,2.003818,1.994618,0.251,0.236,0.000000,AT,54,459
166,2.003464,1.995778,0.253,0.254,0.000000,AT,55,462
167,2.003474,2.019470,0.252,0.242,0.000000,AT,56,465
168,2.002265,1.996771,0.254,0.240,0.000000,AT,57,468
169,2.002738,1.996806,0.254,0.234,0.000000,AT,58,471
170,2.003799,1.998169,0.251,0.246,0.000000,AT,59,473
171,2.003911,1.985217,0.252,0.248,0.000000,AT,60,476
172,2.001785,1.994721,0.253,0.256,0.000000,AT,61,479
173,2.002251,1.994774,0.254,0.248,0.000000,AT,62,482
174,2.004260,2.001444,0.253,0.238,0.000000,AT,63,484
175,2.003750,2.006246,0.253,0.234,0.000000,AT,64,487
176,2.003967,1.991254,0.253,0.238,0.000000,AT,65,490
