_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
99,0.647661,1.839316,0.731,0.482,0.0010,AT,2,326
100,0.644388,1.875761,0.732,0.504,0.0010,AT,3,329
101,0.638906,1.878527,0.734,0.490,0.0001,AT,4,333
102,0.634919,1.825416,0.735,0.502,0.0001,AT,5,336
103,0.632864,1.863428,0.735,0.490,0.0001,AT,6,339
104,0.634222,1.834388,0.734,0.492,0.0001,AT,7,342
105,0.633984,1.899333,0.735,0.502,0.0001,AT,8,346
106,0.635650,1.910805,0.734,0.506,0.0001,AT,9,349
107,0.632646,1.889498,0.737,0.492,0.0001,AT,10,352
108,0.634318,1.881963,0.734,0.480,0.0001,AT,11,356
109,0.632304,1.877672,0.736,0.496,0.0001,AT,12,359
110,0.631811,1.899774,0.736,0.479,0.0001,AT,13,362
111,0.631066,1.888564,0.738,0.498,0.0001,AT,14,365
112,0.631863,1.902074,0.735,0.480,0.0001,AT,15,369
113,0.630671,1.841606,0.737,0.500,0.0001,AT,16,372
114,0.631833,1.977032,0.735,0.504,0.0001,AT,17,375
115,0.629379,1.889386,0.737,0.504,0.0001,AT,18,379
116,0.628742,1.976066,0.737,0.504,0.0001,AT,19,382
117,0.629158,1.918789,0.737,0.492,0.0001,AT,20,385
118,0.628766,1.947311,0.736,0.502,0.0001,AT,21,389
119,0.629629,1.891254,0.737,0.494,0.0001,AT,22,392
120,0.628448,1.838798,0.738,0.502,0.0001,AT,23,395
121,0.628226,1.885816,0.737,0.500,0.0001,AT,24,398
122,0.626594,1.892756,0.737,0.490,0.0001,AT,25,402
123,0.626072,1.937098,0.737,0.494,0.0001,AT,26,405
124,0.629015,1.943566,0.737,0.490,0.0001,AT,27,408
125,0.626495,1.910052,0.738,0.480,0.0001,AT,28,412
126,0.627542,1.864408,0.738,0.500,0.0001,AT,29,415
127,0.624909,1.859858,0.740,0.500,0.0001,AT,30,418
128,0.625679,1.941987,0.738,0.494,0.0001,AT,31,421
129,0.626800,1.926142,0.739,0.494,0.0001,AT,32,425
130,0.624852,1.851996,0.739,0.506,0.0001,AT,33,428
131,0.624842,1.924030,0.736,0.480,0.0001,AT,34,431
132,0.623753,1.924867,0.737,0.496,0.0001,AT,35,435
133,0.623770,1.925151,0.740,0.500,0.0001,AT,36,438
134,0.624831,2.004340,0.738,0.490,0.0001,AT,37,441
135,0.625753,1.910306,0.738,0.490,0.0001,AT,38,444
136,0.624521,1.912706,0.739,0.496,0.0001,AT,39,448
137,0.622464,1.881576,0.740,0.500,0.0001,AT,40,451
138,0.621925,1.843127,0.739,0.488,0.0001,AT,41,454
139,0.622174,1.900257,0.739,0.506,0.0001,AT,42,458
140,0.621384,1.945776,0.740,0.492,0.0001,AT,43,461
141,0.623628,1.950427,0.739,0.490,0.0001,AT,44,464
142,0.622213,1.955565,0.737,0.514,0.0001,AT,45,467
143,0.619507,1.989144,0.740,0.498,0.0001,AT,46,471
144,0.619844,1.950405,0.739,0.500,0.0001,AT,47,474
145,0.620426,1.937888,0.740,0.488,0.0001,AT,48,477
146,0.621114,1.871659,0.740,0.498,0.0001,AT,49,481
147,0.619046,1.896348,0.740,0.496,0.0001,AT,50,484
148,0.619137,1.948937,0.740,0.482,0.0001,AT,51,487
149,0.619438,1.953282,0.739,0.486,0.0001,AT,52,490
150,0.617382,1.907151,0.742,0.498,0.0001,AT,53,494
1,2.121779,2.060767,0.208,0.225,0.1000,AT,0,2
2,1.998977,2.015969,0.251,0.215,0.1000,AT,1,5
3,1.912425,1.916295,0.282,0.262,0.1000,AT,0,8
4,1.844883,1.873826,0.309,0.293,0.1000,AT,0,11
5,1.774382,1.784750,0.335,0.316,0.1000,AT,0,14
6,1.718375,1.863556,0.354,0.295,0.1000,AT,1,16
7,1.664630,1.763451,0.376,0.350,0.1000,AT,0,19
8,1.633549,1.756006,0.387,0.316,0.1000,AT,1,22
9,1.603106,1.673457,0.399,0.371,0.1000,AT,0,25
10,1.574060,1.664533,0.409,0.355,0.1000,AT,1,28
11,1.548667,1.625954,0.420,0.363,0.1000,AT,2,30
12,1.527249,1.554369,0.427,0.408,0.1000,AT,0,33
13,1.517208,1.588433,0.430,0.400,0.1000,AT,1,36
14,1.495340,1.562066,0.437,0.404,0.1000,AT,2,39
15,1.472456,1.546007,0.447,0.420,0.1000,AT,0,42
16,1.469154,1.547474,0.446,0.400,0.1000,AT,1,45
17,1.449922,1.553340,0.454,0.406,0.1000,AT,2,47
18,1.437466,1.582513,0.458,0.412,0.1000,AT,3,50
19,1.424750,1.524535,0.465,0.406,0.1000,AT,4,53
20,1.415925,1.531577,0.466,0.428,0.1000,AT,0,56
21,1.400627,1.620134,0.472,0.385,0.1000,AT,1,59
22,1.398498,1.498609,0.471,0.422,0.1000,AT,2,61
23,1.381883,1.580595,0.478,0.410,0.1000,AT,3,64
24,1.379265,1.621918,0.478,0.385,0.1000,AT,4,67
25,1.367100,1.701934,0.484,0.359,0.1000,AT,5,70
26,1.362123,1.623643,0.484,0.373,0.1000,AT,6,73
27,1.347287,1.615335,0.493,0.408,0.1000,AT,7,75
28,1.351113,1.667965,0.489,0.381,0.1000,AT,8,78
29,1.348219,1.470747,0.491,0.432,0.1000,AT,0,81
30,1.334721,1.486663,0.494,0.443,0.1000,AT,0,84
31,1.326926,1.513457,0.496,0.402,0.1000,AT,1,87
32,1.322745,1.506472,0.498,0.422,0.1000,AT,2,90
33,1.316326,1.571976,0.502,0.404,0.1000,AT,3,92
34,1.305270,1.444471,0.504,0.438,0.1000,AT,4,95
35,1.308015,1.481082,0.502,0.412,0.1000,AT,5,98
36,1.289939,1.556365,0.512,0.418,0.1000,AT,6,101
37,1.300881,1.503181,0.504,0.434,0.1000,AT,7,104
38,1.289574,1.473383,0.510,0.443,0.1000,AT,0,106
39,1.279852,1.426210,0.514,0.438,0.1000,AT,1,109
40,1.287232,1.571832,0.512,0.430,0.1000,AT,2,112
41,1.281994,1.433217,0.511,0.453,0.1000,AT,0,115
42,1.270040,1.565984,0.516,0.432,0.1000,AT,1,118
43,1.261475,1.595146,0.520,0.412,0.1000,AT,2,120
44,1.269276,1.486539,0.517,0.434,0.1000,AT,3,123
45,1.267072,1.489358,0.516,0.414,0.1000,AT,4,126
46,1.260048,1.448689,0.520,0.457,0.1000,AT,0,129
47,1.238669,1.729384,0.528,0.387,0.1000,AT,1,132
48,1.253124,1.528389,0.521,0.441,0.1000,AT,2,134
49,1.247714,1.555201,0.523,0.434,0.1000,AT,3,137
50,1.236276,1.507173,0.528,0.449,0.1000,AT,4,140
51,1.239986,1.513875,0.524,0.439,0.1000,AT,5,143
52,1.235849,1.473130,0.529,0.430,0.1000,AT,6,146
53,1.235812,1.430595,0.528,0.441,0.1000,AT,7,148
54,1.231627,1.537404,0.529,0.441,0.1000,AT,8,151
55,1.229460,1.410933,0.531,0.482,0.1000,AT,0,154
