_epoch,train_loss,valid_loss,acc,val_acc,lr,type,hard_loss,soft_loss,total_loss,alpha,temp,early_stopping,elapsed_time
60,1.592849,1.957591,0.686,0.461,0.1000,kl_2_3a,,0.9,30.0,2,228
61,1.584042,1.851039,0.686,0.465,0.1000,kl_2_3a,,0.9,30.0,3,232
62,1.582006,1.811426,0.690,0.457,0.1000,kl_2_3a,,0.9,30.0,4,235
63,1.585592,1.987030,0.687,0.455,0.1000,kl_2_3a,,0.9,30.0,5,239
64,1.587710,1.962683,0.687,0.471,0.1000,kl_2_3a,,0.9,30.0,0,243
65,1.579496,1.823833,0.690,0.459,0.1000,kl_2_3a,,0.9,30.0,1,247
66,1.584097,2.035945,0.689,0.414,0.1000,kl_2_3a,,0.9,30.0,2,251
67,1.581592,1.836503,0.691,0.482,0.1000,kl_2_3a,,0.9,30.0,0,254
68,1.583844,1.855735,0.689,0.461,0.1000,kl_2_3a,,0.9,30.0,1,258
69,1.582985,1.818242,0.686,0.492,0.1000,kl_2_3a,,0.9,30.0,0,262
70,1.584677,1.912359,0.687,0.459,0.1000,kl_2_3a,,0.9,30.0,1,266
71,1.582383,1.812401,0.690,0.471,0.1000,kl_2_3a,,0.9,30.0,2,270
72,1.583750,1.871893,0.690,0.486,0.1000,kl_2_3a,,0.9,30.0,3,273
73,1.584681,1.780648,0.689,0.479,0.1000,kl_2_3a,,0.9,30.0,4,277
74,1.578387,1.890085,0.692,0.465,0.1000,kl_2_3a,,0.9,30.0,5,281
75,1.576055,1.965735,0.692,0.471,0.1000,kl_2_3a,,0.9,30.0,6,285
76,1.468731,1.761407,0.725,0.504,0.0100,kl_2_3a,,0.9,30.0,0,289
77,1.440417,1.691243,0.733,0.520,0.0100,kl_2_3a,,0.9,30.0,0,293
78,1.418802,1.726931,0.741,0.525,0.0100,kl_2_3a,,0.9,30.0,0,297
79,1.416093,1.760548,0.742,0.514,0.0100,kl_2_3a,,0.9,30.0,1,300
80,1.401273,1.716511,0.745,0.525,0.0100,kl_2_3a,,0.9,30.0,0,304
81,1.402787,1.737180,0.746,0.518,0.0100,kl_2_3a,,0.9,30.0,1,308
82,1.395526,1.742898,0.749,0.529,0.0100,kl_2_3a,,0.9,30.0,0,312
83,1.388741,1.749375,0.749,0.514,0.0100,kl_2_3a,,0.9,30.0,1,316
84,1.388486,1.782217,0.751,0.512,0.0100,kl_2_3a,,0.9,30.0,2,322
85,1.381277,1.713546,0.753,0.541,0.0100,kl_2_3a,,0.9,30.0,0,327
86,1.376639,1.766289,0.752,0.535,0.0100,kl_2_3a,,0.9,30.0,1,331
87,1.375554,1.744086,0.754,0.525,0.0100,kl_2_3a,,0.9,30.0,2,335
88,1.367402,1.816328,0.755,0.516,0.0100,kl_2_3a,,0.9,30.0,3,339
89,1.365992,1.753168,0.757,0.523,0.0100,kl_2_3a,,0.9,30.0,4,342
90,1.363967,1.737923,0.759,0.537,0.0100,kl_2_3a,,0.9,30.0,5,346
91,1.342435,1.761456,0.764,0.541,0.0010,kl_2_3a,,0.9,30.0,0,350
92,1.330144,1.779238,0.768,0.529,0.0010,kl_2_3a,,0.9,30.0,1,354
93,1.329223,1.790981,0.767,0.521,0.0010,kl_2_3a,,0.9,30.0,2,357
94,1.323378,1.762551,0.768,0.533,0.0010,kl_2_3a,,0.9,30.0,3,361
95,1.326802,1.830714,0.769,0.506,0.0010,kl_2_3a,,0.9,30.0,4,365
96,1.324575,1.794235,0.770,0.541,0.0010,kl_2_3a,,0.9,30.0,0,369
97,1.319285,1.780829,0.771,0.525,0.0010,kl_2_3a,,0.9,30.0,1,373
98,1.320638,1.825174,0.771,0.525,0.0010,kl_2_3a,,0.9,30.0,2,376
99,1.318670,1.831960,0.770,0.535,0.0010,kl_2_3a,,0.9,30.0,3,380
100,1.319714,1.849058,0.772,0.531,0.0010,kl_2_3a,,0.9,30.0,4,384
101,1.311977,1.805926,0.774,0.531,0.0001,kl_2_3a,,0.9,30.0,5,388
102,1.312817,1.828544,0.772,0.539,0.0001,kl_2_3a,,0.9,30.0,6,392
103,1.316630,1.889066,0.773,0.508,0.0001,kl_2_3a,,0.9,30.0,7,395
104,1.312645,1.769890,0.772,0.525,0.0001,kl_2_3a,,0.9,30.0,8,399
105,1.309308,1.784718,0.775,0.545,0.0001,kl_2_3a,,0.9,30.0,0,403
106,1.313947,1.788605,0.772,0.521,0.0001,kl_2_3a,,0.9,30.0,1,407
107,1.314864,1.838353,0.775,0.523,0.0001,kl_2_3a,,0.9,30.0,2,411
108,1.313031,1.773570,0.774,0.525,0.0001,kl_2_3a,,0.9,30.0,3,414
109,1.310154,1.803466,0.774,0.518,0.0001,kl_2_3a,,0.9,30.0,4,418
110,1.313652,1.856994,0.776,0.527,0.0001,kl_2_3a,,0.9,30.0,5,422
111,1.310269,1.835477,0.774,0.529,0.0001,kl_2_3a,,0.9,30.0,6,426
112,1.313152,1.776070,0.772,0.525,0.0001,kl_2_3a,,0.9,30.0,7,430
113,1.318728,1.822651,0.771,0.535,0.0001,kl_2_3a,,0.9,30.0,8,433
114,1.309227,1.794443,0.773,0.527,0.0001,kl_2_3a,,0.9,30.0,9,437
115,1.312363,1.812968,0.776,0.543,0.0001,kl_2_3a,,0.9,30.0,10,441
116,1.317465,1.797422,0.770,0.527,0.0001,kl_2_3a,,0.9,30.0,11,445
117,1.313245,1.805649,0.773,0.527,0.0001,kl_2_3a,,0.9,30.0,12,449
118,1.311068,1.787511,0.773,0.533,0.0001,kl_2_3a,,0.9,30.0,13,453
